Right_Ascension,Declination,TESSmag,Ecliptic_Longitude,Ecliptic_Latitude,TIC_ID,
61.1543148343255,55.0663159729118,6.1169,70.640962328448,33.5489985709658,72941890,
120.120650327993,-4.87980842651857,6.8051,123.449176508724,-24.8891841365853,72980496,
315.35780296948,-32.8956119553994,6.7142,308.267316844322,-15.2838473520031,92591774,
77.1241984670676,-41.2124415239686,6.1308,67.7994203712919,-63.6627224428699,14088139,
59.2173173230964,22.4774825959603,5.2809,61.7582613265081,2.00563090907322,14156987,
29.8319371269978,-26.4321750754197,6.77743,16.6037905892378,-35.8452347771124,33649880,
231.174623974213,-35.9171054710486,6.7213,237.988961566042,-16.6925852800796,54245210,
19.0178174213704,61.9072013559814,6.9109,47.8414917794176,48.4477798597366,54207784,
153.708535077084,-41.7259335493153,6.3727,176.702370287201,-47.9143995614768,73118372,
316.938617063932,-31.0563535282091,6.772,310.154120264214,-13.9247365769311,92749735,
129.190302957162,-52.5164866635968,6.9222,163.066116279331,-66.2992708621374,92828263,
82.7818134812618,-20.8638399751344,5.5578,80.5954368214787,-44.0677560668061,92847613,
60.203782924603,18.1938814332555,5.5708,61.8046247482965,-2.37639104870196,14255247,
60.2368151189759,23.2013494241481,6.84507,62.8248083655481,2.52621559491701,14255752,
105.306685711493,54.8565429503333,6.9824,100.318187824345,31.9641910888073,14340036,
303.108646118352,-12.6183398981619,5.385,302.495263170351,7.16433423345238,14347470,
63.2792826380474,-72.8205280950582,6.9508,313.906658203624,-78.959134155528,33770773,
356.120863464998,-26.2467267605789,5.7861,345.490429289722,-22.4333938359756,33912893,
267.072007491994,-47.2550803093452,6.983,267.827758461953,-23.837875270859,33906065,
231.613180109213,-31.3208482859175,6.8838,237.136366665885,-12.1563530371369,54379496,
162.058637971124,-31.6878551454469,5.8592,177.768699089023,-35.8885911154267,54415101,
123.960279749758,60.3806302301038,6.29719,110.929157487749,39.38524604297,73277893,
121.244192953168,-3.49576677884598,6.95157,124.308827075071,-23.2906500607146,73340212,
318.030787810215,-30.5894571342495,6.9037,311.220192601693,-13.762853922425,92911696,
28.2173231550106,-16.9294761517607,5.52956,19.5397893568968,-26.5572030416248,92984630,
93.8485557054317,-11.9043769109626,6.51368,94.6146689525999,-35.2820285950578,33942031,
357.456558347593,-25.3314344896529,6.3514,347.088820416305,-22.1228362204655,33984043,
357.330993229432,-27.8544774016515,6.4639,345.791023711844,-24.3491583367157,33982876,
358.337088133335,-24.2293023848564,6.05112,348.375089735387,-21.4690606183215,34035685,
357.231928257915,-28.1307288591309,4.6044,345.572102176429,-24.5595231435776,33982930,
358.589323125404,-27.0429050633384,6.7479,347.281011112338,-24.1055146132212,34038105,
59.1320172044718,-10.8530317815687,6.0837,54.1955520281899,-30.535934274642,34041014,
236.908428821262,-9.48036971156988,6.5753,236.823525000769,10.2292672821123,54509879,
154.617521738049,-41.6684752949335,6.0419,177.510984801504,-47.5046387364903,73392538,
128.649936904784,65.1448293666746,5.3034,111.627791118562,44.5814548488437,73434673,
53.4381668166605,-15.1284614426386,6.6192,46.5759393237316,-33.2213941293211,93105467,
282.122332284483,10.7435711212564,6.9411,284.338603017911,33.581420367251,93137389,
125.840776642036,18.3320780110359,5.78844,123.773012156217,-1.00397885254934,14567914,
304.095054907024,-12.3371934707974,6.28303,303.504693629859,7.22477546973499,14593975,
94.1733884690758,-12.0474186593994,6.63828,95.0100060614843,-35.4141474123546,34075121,
59.1582351492123,-9.75080173423345,5.9199,54.5243543732223,-29.4708035565849,34084149,
98.5295393219761,22.1239875543912,6.9626,97.8987784900596,-1.08172286723152,54646747,
98.5151084988497,22.1175134485517,6.9844,97.8858125239816,-1.08897391210919,54646754,
118.921515439808,-13.7323327500769,6.88736,124.416857167659,-33.7805074875331,54698273,
130.182229828381,-11.9271973055793,6.9624,136.284030814396,-29.1405674681799,54708239,
281.422967223965,15.7254412823094,6.50037,284.120020248043,38.6064597319834,73563092,
39.2777912849198,32.8912200201174,5.7477,47.2734073423544,16.6650676545363,73570422,
251.286038426352,-23.184151239283,6.54104,252.844487282686,-0.852506352766333,73601124,
39.6136490969826,30.8149615000464,6.7787,46.8663409901033,14.6062892537811,73626552,
239.834555232778,-33.0122650863524,6.9102,244.461181707777,-12.2087925138249,93163975,
85.9500508765958,-19.6517872319616,6.7516,84.7805796994605,-43.0177186175312,93244307,
239.915210139201,-30.0833587862584,6.9679,243.923665875663,-9.32704973448711,93215387,
85.8403834787844,-18.5575332597884,5.7898,84.6974607388086,-41.9202801764032,93239342,
85.9708880856879,-21.2796768735349,6.5787,84.7199459414786,-44.6451377562717,93243413,
86.1091495115723,-22.423355562786,5.2779,84.8386719561297,-45.7929508931643,93279196,
177.160827235177,14.2842458381854,5.6895,171.642965706403,11.9629433919803,14724795,
177.311788895686,16.2426449903268,5.8013,170.960478292387,13.810633514091,14725578,
178.192773027458,15.4360547827788,6.63776,172.095659753944,13.4211838089735,14776754,
177.729985188682,12.2791516842808,6.1163,172.987020530253,10.3540581468831,14773776,
118.725475624398,32.2845181962067,6.9715,114.473926016043,11.2535788897553,14858698,
179.426267148477,17.4678438476228,6.43363,172.34718681946,15.7596033543417,14825252,
61.4855583437846,-8.85614101447309,6.2334,57.3215183291722,-29.1179106648495,34237594,
61.8719497164263,-6.00728270458598,6.79919,58.4314892471019,-26.4163433585875,34270423,
253.649990645423,-30.5873600094145,6.11059,255.836797824049,-7.94844045634614,34276326,
283.727767032498,-10.5163570675761,6.95631,283.814239581733,12.2670300996282,34221487,
94.9889826344041,-13.992990423564,6.71828,96.0915745258879,-37.3268347471199,34314931,
62.4205492694883,-7.89238505872595,6.4652,58.5867801518269,-28.3736710173936,34309908,
130.256602389776,-9.05198758750299,6.65379,135.419774171343,-26.3679460742826,54779347,
130.723939808427,-9.80565640899492,6.77319,136.157380779485,-26.9562072688729,54874587,
192.068471215161,-44.7187953761004,6.8884,210.919806474,-35.9068885265296,73650483,
86.1144347723574,-22.4499719250741,3.0967,84.8441972757414,-45.8197363502182,93280676,
86.1182342940875,-20.1264126743596,5.8154,84.9729664809061,-43.4979794385677,93281916,
155.871199080617,-38.0100716000616,5.1098,175.978176269488,-43.8763099109915,73764350,
239.979328079188,-33.3854072464946,6.8255,244.660601850151,-12.5493359610068,93290092,
174.973158962346,-50.4859637300764,6.6609,201.972170964705,-46.8851605067184,93315654,
190.282237799044,30.4371758073457,6.63163,175.933400595599,31.7360803519098,14948284,
321.141925136887,26.1745827353191,5.3575,333.981456874541,38.9527636853321,14906983,
118.919800504528,35.4125721833241,5.9312,114.005167042153,14.3522668714003,14878438,
114.459400753856,14.3405790428709,6.80544,113.843774730739,-7.09699654756425,14901042,
114.462225834712,14.0415771636865,6.82426,113.896541150599,-7.39139357367206,14901249,
82.7504515312867,-10.0824423320541,6.4069,81.4506716251719,-33.3068249993323,34507428,
160.473952110547,-6.57487408716526,6.89777,164.532090883312,-13.7171960873781,54986166,
162.575210088973,-8.89783310690396,5.6856,167.445805714334,-15.0458498098665,55111103,
263.549557630624,-54.8970378760292,6.4788,265.652079340461,-31.5550705261969,73924781,
232.930553331037,-20.1650641734166,6.1004,235.533165056103,-1.05121772528181,73806092,
233.15283207915,-19.6706255618431,5.3875,235.617829640307,-0.521145892533825,73852746,
82.8449367740755,27.7688579752305,6.8731,83.6530236857292,4.48708291525507,73905437,
114.429956910861,-7.72720481646189,6.83628,117.892552801276,-28.831539974457,93593996,
321.917107868351,27.6086844366111,5.4004,335.550465942586,39.9860515711386,15176872,
253.067025445689,-25.6006599928455,6.87747,254.749894567265,-3.05338395664921,15288321,
95.8266974858922,-14.8354064575171,6.7581,97.1667555944093,-38.1298413750776,34652359,
305.751568819465,-35.37747641882,6.6462,299.635088092832,-15.5437336408379,34612297,
45.6095654745203,26.6085137287553,5.991,50.7070134946406,9.02067287651712,34691643,
96.0880382443664,-16.2246019611314,6.76631,97.5839774263437,-39.5037413563061,34730314,
45.4755197244589,26.4623762336865,5.814,50.5488064092234,8.9142922064751,34688440,
253.786124056555,-31.402818138055,6.6959,256.0468913166,-8.74554827462383,34769739,
45.8759751119164,28.2698513426053,6.0712,51.412155147581,10.5481234433816,34715560,
95.5337337832383,61.7594734102273,6.8018,93.3371051517261,38.3842805196924,55218767,
163.203018598071,-6.82280530106971,6.6491,167.197652461264,-12.893064582084,55172317,
140.326981454564,13.1111094083217,6.2041,138.608793975114,-2.24664678831538,55315634,
140.31377768815,15.3713294311576,6.5624,137.904293669482,-0.0989262008782279,55316181,
140.356102656033,16.5981058068832,6.72142,137.56734363531,1.08137578802925,55316441,
243.767668737638,-1.77453822897402,6.9524,242.11414232314,19.1612101645604,74059741,
306.892590301594,38.4400536441449,5.5983,325.147962172849,55.0418052299824,15462531,
14.6097289155095,24.5219856948159,6.83689,23.1068761387484,16.8286785611768,15518194,
306.934274459318,-30.8700914301141,5.959,301.747154671177,-11.4109253374747,34798133,
47.5369163808249,27.8195471521764,6.40067,52.7162238774126,9.70927850870248,34888848,
164.282635989129,-0.312100931352237,6.4588,165.643813171026,-6.47390297900124,34947258,
78.0131777488801,-65.175456178455,6.6081,10.2554301291834,-84.916299890005,55404385,
97.5939429467938,60.1464983251514,6.72844,94.7143144207367,36.8314307525179,55393705,
58.6456506282541,-9.52037486667008,6.67778,54.0234303155932,-29.1278063473915,55440625,
71.840959113756,-61.4762218762664,6.8991,24.1746027982895,-80.611443359509,55501315,
244.081149713526,-1.64800488351015,6.5946,242.415480952992,19.3435860747336,74094052,
264.522604418781,-54.5010786060275,5.0952,266.287242550672,-31.1323680851143,74100918,
244.439359776799,-4.03697313372829,6.7198,243.243221045727,17.0595205680823,74191675,
244.201035647858,-5.49685429520157,6.94621,243.273007178339,15.5807241214572,74128766,
244.230591411105,-3.9533185556951,5.8621,243.013143580435,17.1042700542221,74129611,
83.3781967761046,24.6286355858742,6.94969,83.9813254465587,1.32759554221398,74214081,
240.892971683096,-32.0006534528727,5.5347,245.146490446182,-11.038550134079,93866005,
241.074091715705,-33.213854516908,5.7645,245.543187509549,-12.1979262972382,93927775,
16.1155287260949,29.6583408567113,5.7677,26.604317094419,20.9802965633521,15612471,
15.7096812730627,26.2994909169444,6.8098,24.8100498833038,18.0560665710905,15571916,
17.063700240106,28.8675555134162,6.4927,27.0673634930099,19.9213817858525,15653983,
179.527769946993,-4.37019751434828,6.5158,181.308316415163,-4.1967309761357,35018079,
35.4571500308828,-14.2846984146445,6.9579,27.8816113788011,-26.7432669030957,35101312,
147.782122563262,-43.5048161714829,6.4663,172.485016871504,-51.7602294311879,35055332,
57.1254969382163,24.3453313964174,6.85437,60.2717218092706,4.23503105639852,35156298,
100.130402717985,61.9225996924573,6.47697,96.0889183320695,38.6972737217175,55596668,
295.284094193669,13.1705579255057,6.823,300.109863760765,34.0045304274562,74259739,
241.349123048554,-31.4570521081748,6.83992,245.425569749382,-10.4295805561567,94069425,
115.148088110538,-8.18554009349009,5.8963,118.790630655826,-29.145860337809,94123745,
130.963412757753,-50.6554771430624,6.8572,162.42886556672,-64.1532857932013,94193093,
61.3352082969585,22.0083424499507,5.3348,63.5881614015601,1.15897481170589,15736408,
100.407249806653,35.9318144498334,5.9718,98.6269232630187,12.8036823069821,15859878,
101.290430514,39.3675610084499,6.57,99.0724461123248,16.2831954927692,15945020,
62.6770632549201,18.4231208470414,6.1915,64.1556094182961,-2.59826040726453,15933506,
101.637457926108,-14.5236167482494,6.60073,104.227555136195,-37.389876689081,35230290,
57.7185501631674,23.9612755308616,6.8639,60.7188620282993,3.74375005661784,35205647,
181.684226456625,57.6005001926211,6.8973,149.031964565017,51.345295081036,55761328,
23.3171577597384,-24.1786427782993,6.277,11.3640977271676,-31.2934206062127,55857787,
68.8089484224537,-9.73643208827372,6.67883,65.335313618474,-31.3791085998231,55937327,
137.740581144567,-43.2676168157793,6.9856,161.853175170431,-55.4500141024061,74528791,
58.0184651986073,31.1684221224412,6.03647,62.5319933371755,10.7281895794896,94281498,
113.252149833274,37.029886660405,6.8618,109.053796046364,15.11609171298,16045498,
253.585732553374,-25.829546844756,6.7098,255.241066593079,-3.22735338795842,16059316,
63.6271763361776,22.4517284993264,6.6335,65.7555573502381,1.20481036021534,16041659,
112.981585140328,38.895964165185,6.5257,108.519338894002,16.922711145352,16032776,
136.388312781014,36.1803027356333,6.83001,128.088664619459,18.6720810847632,16119221,
136.714715996108,38.2783646164413,6.1556,127.667649542914,20.7486931570429,16148515,
148.40381618684,-42.3105133191917,6.9888,172.072214004557,-50.5085895844265,35426426,
315.4992263416,-11.6964098890164,6.57853,314.514583705746,4.99234096137243,35403950,
126.50208316586,-32.1699032978642,6.7899,140.675692136045,-49.3896600663421,55989747,
70.8949126809826,-8.7944312103324,6.47077,67.8841587948276,-30.7786047282598,56129374,
59.5132236197605,34.8138246415221,6.3414,64.5747834440003,14.0266141637805,94549636,
263.914806832063,-46.5058542176575,4.5641,265.448251622347,-23.1626758513452,16245795,
232.59477553123,31.2858416934916,6.2455,218.7249987146,48.2869307435752,16372149,
275.021614760248,-7.98137144187727,6.2608,275.157761277456,15.3680469538187,16345175,
115.972824504484,15.2575816949935,6.99564,115.137519480039,-5.94386622251297,16328463,
316.859370607144,-8.23494752192331,6.82856,316.811627605995,7.91931709146486,35611914,
119.165618832788,-16.5316569138888,6.6984,125.505041551521,-36.4450354300788,56287123,
300.934446455453,-22.5955006964007,5.9558,298.354968060344,-2.14978731343187,74745426,
84.1258396092663,25.9403047902471,6.08902,84.7139561245477,2.6087469664479,74726372,
275.015987876742,-9.59669048083668,6.2674,275.092011096106,13.7539722948569,16465196,
40.3092778458261,-0.696188286205299,5.2879,37.6680964482102,-15.5724192227486,35761475,
42.0551303212207,-3.61931519170436,6.7934,38.4432006893934,-18.8950438467657,35862254,
62.7076047735935,26.4808034057905,5.0526,65.656970922432,5.3186719810709,56453471,
242.296307203631,-32.1016608476337,6.9293,246.355180214395,-10.9084060978248,94826461,
113.710660219692,24.9529534673814,6.7855,111.418242045849,3.25950924073478,94920145,
242.384662896359,-32.6489339396662,6.9164,246.534880654715,-11.4318523703495,94928384,
294.096069734544,15.8925703675539,6.6321,299.409420824704,36.903879345847,94908697,
242.502475878024,-35.6428798146182,6.5942,247.213057860374,-14.3535464992118,94939369,
81.7699216020314,-11.9011751571042,5.7932,80.1470728405597,-35.0593886539658,94945758,
122.839622565814,38.7309838222022,6.0582,116.453190582248,18.2595645341308,16774287,
141.671815068443,36.4572948316389,6.56,132.27526460666,20.2904204649693,16779855,
327.551788540471,25.596094491398,6.80334,340.326374113419,36.0755670722085,16785227,
147.839515181584,-6.18169088005334,5.8985,152.255947193041,-18.0169601280973,56555398,
138.393394221419,-47.3383459583007,5.9505,166.640552829767,-58.6140806675277,75047606,
81.7916416481361,-16.5242860011017,6.8949,79.7566956223309,-39.6721402110421,94987316,
113.849877693712,28.6277019920464,6.80577,110.947090295839,6.90629495484469,94961631,
81.8857157387319,-13.5791969309951,6.70935,80.141546854684,-36.7412008245325,94989786,
114.5599208311,24.3605327887386,6.0354,112.277452251307,2.80071222892643,95077078,
114.800004499109,24.222536409565,6.17368,112.516455203484,2.70102440278095,95126158,
234.051828962863,35.7050702799277,6.9285,217.891059278955,52.8393435184184,16915763,
232.691825300568,34.4656132946954,6.82227,216.999394052555,51.2664170936016,16878120,
234.223058872381,29.9909407688699,6.0319,221.364594357798,47.5716302176385,16959673,
234.67706101099,31.5518367334603,6.98759,221.096847730594,49.1706666169268,16984366,
19.8667627366108,27.2640093663751,4.7423,28.7881807595383,17.4654058408281,16987556,
225.187431242374,-59.8119641436248,6.8526,242.162854890891,-40.6288936791994,36259064,
101.234699344022,22.8373732129048,6.62241,100.343967129693,-0.199396424723863,56752100,
159.072540198275,-10.5835453776818,6.2984,164.821923304307,-17.949352867805,56719508,
182.448771584247,-5.22568354053915,6.8551,184.3261918688,-3.82093119396002,56762094,
182.840386755167,-3.77914159803838,6.5396,184.108390596483,-2.33850248034619,56773393,
101.229224097502,20.8606886726975,6.6762,100.492132990787,-2.17052960824065,56748852,
84.9645397839974,24.2256421114689,6.7415,85.4084652301805,0.866583190747766,75247258,
331.609468495844,-13.8699243623196,4.4257,328.720030838453,-2.08130616641956,75270044,
332.198043395619,-13.3005131663421,6.4686,329.456045767077,-1.74900901277656,75324835,
331.897330316101,-14.4908668610367,6.58946,328.763651513382,-2.76068882821494,75321549,
308.487983429938,13.0273758117227,5.3732,314.827275124417,30.6743243654729,75349368,
6.91929896093423,-16.4093008930174,6.7347,359.618394379227,-17.7674892283518,75375145,
266.886946483803,-56.1660244138373,6.9929,267.939685894543,-32.7490055667122,75383849,
115.262906304888,24.9649659082578,6.74336,112.80662602866,3.50377582423343,95167130,
308.214266710926,41.9004316626637,6.2832,329.529428560037,57.7095642678213,17038893,
64.3150688939093,20.578341187782,4.7291,66.0586575149282,-0.751517008756055,17145415,
144.590658727124,40.2398374181537,5.096,133.190076088996,24.6294873015413,17142859,
308.25625422814,41.4737733622271,6.6874,329.21721336519,57.3159908322257,17125337,
235.810124267502,31.3840063202554,6.7975,222.574775862079,49.3490921283309,17047991,
64.508168868041,18.2566699853129,6.9093,65.8388001270057,-3.06993036591996,17150156,
145.341784211547,38.9496453638201,6.5643,134.28706688317,23.6308231164847,17192581,
264.475826812281,-42.5691133039287,6.5568,265.694340860738,-19.2123624411435,17154445,
64.5971260417674,21.5791484751397,5.3567,66.4896122213103,0.189315119180336,17195218,
65.0545500934205,19.2333258928175,6.9316,66.5151152721568,-2.19521756321884,17232188,
65.1051246015964,18.7424945273696,5.7374,66.4798870660739,-2.68711556586528,17233245,
146.52265810163,39.8381653900508,6.8601,134.868081055168,24.7890184305512,17235689,
64.8588727963341,21.1421206297049,5.5893,66.6556229227227,-0.282760702904594,17227922,
102.148768111129,-4.07625377176357,6.8308,103.619792007761,-26.9429554395241,36346568,
118.883608862813,-10.6623758821231,6.91498,123.54784682826,-30.7994660502642,36432305,
102.079282954535,-1.3190744485189,5.4787,103.260205999712,-24.2040359438956,36363632,
139.380009423398,46.8172811719015,5.92058,126.623948851918,29.4580409574514,56912817,
172.629421463121,43.1735932416658,5.4393,153.665383957608,36.1950965200765,56939464,
139.813697066045,46.9437004831985,6.92763,126.892814676892,29.6797837376838,56933908,
249.108323621458,30.9396782047913,6.5731,240.042996022287,52.228213760974,57011334,
224.871719189526,-30.7116820685563,6.8314,231.26865997657,-13.1378543275625,75436488,
225.259881602813,-33.8395937944285,6.933,232.531672986972,-16.0357575596312,75536683,
267.158429635437,-55.4015865384609,5.8238,268.098225449129,-31.9810628626841,75472079,
225.491868705611,-34.3589815379272,5.9775,232.88057767306,-16.4767467801713,75540884,
154.133597853963,23.5032502906344,5.3601,147.499361063111,11.9319865485988,95360265,
154.308641422409,23.1057956379603,5.32,147.800745150496,11.6209140389445,95360514,
103.721485716836,-14.8629903032766,6.97529,106.798408890779,-37.5054929317375,95406412,
153.623301298126,21.1677236381991,5.5081,147.916168261783,9.58469363954029,95340781,
154.93297695052,19.469991332088,4.3628,149.698661835214,8.44828365992671,95431211,
65.3849532249086,18.4174446819982,6.3711,66.6874668607412,-3.05184866232094,17292477,
65.3823544920104,21.0397220988363,6.3627,67.1200221958763,-0.465451791861044,17294823,
65.3960807280079,21.1885801597381,6.4981,67.1573105299332,-0.320771698761178,17294979,
66.0612678941797,21.7360485783185,6.6308,67.857557094173,0.118105640120061,17339628,
241.056035620648,34.1788609457114,6.70929,227.748751999905,53.4554217346238,17342647,
161.347289343274,41.3075047842267,6.82783,145.837912223347,30.6681046814727,17329905,
66.3428371688714,22.2936796531333,4.1021,68.2047252214537,0.626606560463311,17387328,
66.2384979545903,19.0418594921556,5.603,67.5879487745997,-2.56770960337854,17388998,
66.3547527405225,22.1997979437518,5.0481,68.2006303105651,0.532168015481483,17414107,
66.5775552816988,21.4702673397991,6.8577,68.2889513982515,-0.220950456397946,17418956,
66.3729213920906,17.9277730114604,4.3251,67.5353574632218,-3.68783625965276,17409896,
66.5774338106243,22.8133816744253,4.0269,68.5012351016123,1.10528347997218,17417633,
127.711054728965,-33.6447637771006,6.8235,142.990407447074,-50.3803146317888,57039365,
139.241490139751,-45.0119494310298,6.7503,165.134703878093,-56.3552404694742,75579180,
260.142336610895,-19.3343650155788,5.9712,260.682860065586,3.78665554812433,75673519,
225.89434232421,-35.9427161125555,6.454,233.692299195215,-17.8963126075988,75651377,
85.6209694232779,29.8502873467516,6.7816,86.178502996498,6.46907781395134,75700814,
202.106489840577,13.7763084922638,4.2943,194.970880091214,21.3380961925541,95473936,
203.150780120821,14.3943020600772,6.8176,195.709726524518,22.3062959849746,95548442,
271.180134635414,40.0842816691738,6.0603,272.02497089359,63.5152672219171,75726131,
121.404427036806,27.5296878852279,6.7075,117.74976261864,7.0654338577141,95572273,
242.724679183161,30.9846614504295,6.7994,231.523638499849,50.8438518553087,17466464,
243.668831995547,33.8582385576435,5.0149,231.388861860536,53.8247173358961,17542164,
243.666772763611,33.8571886800331,6.0084,231.386628947577,53.8232042949801,17542166,
67.2502049218116,21.9234510473462,6.8689,68.9769802327782,0.129203593757497,17558287,
67.0037113467974,21.6197215181429,5.4716,68.7038614823343,-0.135481188298541,17516667,
244.524194576434,34.4824770382548,6.942,232.227374069915,54.6311116778378,17617323,
244.442316842764,31.8057273762061,6.2478,233.405383940892,52.0474090665098,17618172,
343.364506622165,-5.98825687121561,6.66484,342.375971085609,1.0049569216486,36692190,
343.369698703096,-11.6165049580715,5.85033,340.232452758431,-4.19977822123965,36693463,
154.406813766468,-8.06889880573706,4.9612,159.34743505117,-17.3922171630888,36705991,
41.0045515075147,-6.00928235675248,6.5718,36.5826963598806,-20.830576220149,36757950,
154.997556983955,-9.05931124325505,5.9751,160.307995397915,-18.0887457070901,36736310,
343.194910672623,-10.0588364412476,6.2474,340.669094598991,-2.6945060910456,36690359,
155.161620208968,-6.19284293390307,6.96682,159.337526480627,-15.3722181557904,36764770,
102.285750808009,23.2019069594774,6.78244,101.278584990975,0.242361108973758,57287781,
252.970359784005,-49.115167368513,6.7755,257.642026037778,-26.4038751824156,57269920,
271.253267469706,41.9466818342119,6.0976,272.237598508467,65.3762283454358,75784209,
268.296552780141,-58.8642526034143,6.9829,268.919120987918,-35.4313629032993,75917123,
226.391321090819,-30.5504978572883,6.0213,232.507008972612,-12.6102988443296,75866530,
260.252786071646,-21.1138086512212,3.9912,260.907221707719,2.01833582946667,75899957,
135.715796728672,-32.440072889438,6.9502,151.556846041697,-46.5978113971273,17681570,
117.631328579367,14.8414815604874,6.8944,116.797016929256,-6.06429479538508,17673971,
194.000516092584,38.3151173152223,5.2911,174.563202078111,40.1156844894607,17668162,
192.544267388374,37.5170351516452,5.70327,173.794212303594,38.8490016602301,17654683,
150.835581126594,-46.6362312163005,6.109,178.298846101728,-53.141199476183,36808779,
43.3945272724426,-7.75055902904838,6.8188,38.4125956775697,-23.2357751071403,36882865,
43.529335645056,-10.4423034794679,6.51644,37.6120358954922,-25.8305683460361,36883881,
43.2118913417092,-9.44106164090004,6.1603,37.6385890023518,-24.7819151445666,36876482,
272.40416089179,38.4557607925978,5.5597,273.9941705676,61.861712176375,75946144,
160.853450771882,23.1884386160956,5.0534,153.484868289372,13.9655913531001,95776007,
161.06008520563,19.7587425964902,6.0951,155.019092583663,10.8744032406523,95779021,
136.238637829796,-10.1217209301926,6.96023,142.034200408788,-25.5997152050847,95864716,
162.652050493319,23.4063646245295,6.284,154.967530268583,14.8105117672401,95858053,
109.509153028416,40.8834477213251,5.709,105.439467009215,18.4841401934819,17807269,
275.545050664018,-7.49884746254023,6.83487,275.71492643089,15.8304969436154,17827970,
170.399558215617,40.4307451078153,6.72251,153.485193572179,32.9916039908351,17933037,
169.782599717689,38.1852662725539,4.6513,154.207204473162,30.7793141214844,17929712,
169.922607586696,38.1005802449087,6.8093,154.366185727634,30.7541088866112,17930455,
90.304517932314,-25.4178466339468,6.03296,90.4180535708843,-48.8566855378943,37077600,
90.5269508192929,-27.427708561091,6.7683,90.7410985825795,-50.8656337585582,37116146,
98.0963703288355,-5.86899685819019,5.3656,99.2220614164112,-29.0494566408077,37090252,
102.887666843364,21.7609910449493,5.27856,101.957595002575,-1.14491604814992,57524495,
283.969848880776,-5.74689561505531,6.7819,284.546136098657,16.9897405589519,57559390,
173.619425936396,-32.827798885118,5.2158,188.845734883409,-32.311899424505,57611256,
273.280398686724,41.4748088511823,6.8166,275.789592872809,64.8481760111895,76136632,
273.270040991865,38.7735240744972,6.09998,275.462760707396,62.150809545134,76138809,
141.362467784931,-6.40458890403517,6.7308,145.931938626255,-20.4360775866563,95962115,
72.329594800039,32.5880430776569,5.62222,74.9446298147147,10.0676820177223,96028958,
146.771120607608,-10.5230257141142,6.61747,152.855264201934,-22.4495667845838,96093296,
146.792702497112,-10.743863144977,6.6078,152.962847812093,-22.6479271816744,96095036,
294.540395936931,17.2432032306409,6.9193,300.286564388716,38.1374266025055,96118627,
172.266875009908,39.3370250922347,5.4009,155.601593508012,32.6956814470036,18020103,
170.971903327723,37.2347909040005,6.6935,155.682833712262,30.3617068644314,17992601,
170.673540557667,40.1754701129089,6.134,153.847426556468,32.8636107332076,17970246,
171.936098132477,37.9377819434274,6.7581,156.098700221026,31.3366419709191,18018478,
172.974407191826,41.4397597430832,6.7646,154.971959872174,34.8022900035492,18065952,
21.3033807288839,28.5660169087951,6.5977,30.5502364235693,18.1671796610073,18121498,
232.051239064721,-9.35939814487173,6.75,232.068568866855,9.22364840672577,37149743,
264.153255205205,30.7851489207961,5.9186,261.427053943258,54.0505713375947,18116966,
272.03021415626,2.218636607605,6.49583,272.250438996217,25.6420589430205,18126269,
91.6860316335918,-24.9265421584384,6.61372,92.3010838597038,-48.3523562930549,37305583,
91.5231335959546,-29.7588014254109,5.7846,92.206978644779,-53.1864140331835,37302048,
173.808634231102,-35.6120532248132,6.8063,190.594644352773,-34.6889589874643,57650036,
173.761505042466,-30.7245177065918,6.88725,187.830614732367,-30.3917397141269,57652994,
174.254987702368,-32.988542713007,5.8928,189.492336230414,-32.2043948450816,57717864,
147.181062140668,-9.9186769325226,6.97828,153.026714340183,-21.7405104855856,96142148,
147.671226571816,-7.3823360067598,6.6845,152.540847598284,-19.1987271793219,96176168,
179.250560944549,-4.7827469082269,6.2825,181.219254859316,-4.68526748353281,96196913,
72.8727890072044,35.8146324801264,6.1586,75.800074107801,13.215823898808,96211765,
21.8359555183675,29.7707439115905,6.8746,31.4983674412471,19.0947761932286,18152208,
22.6631192824742,25.9152034415032,6.8506,30.6489007263823,15.2553209629575,18189813,
264.816384668159,30.2531663565076,6.7677,262.450694928842,53.5566901892927,18231597,
22.8322336217117,29.4127128071649,6.744,32.194478761191,18.4282425456641,18224448,
134.927786168016,-27.8164996214522,6.2193,148.092740899252,-42.6265818392276,37435039,
284.094404097176,-1.79994530654761,6.24423,285.102634860704,20.9034294287899,57823138,
4.65968970062335,31.5171968134668,5.91385,17.7193253234856,26.876593397542,57920096,
248.347140092624,-4.26219874361614,6.7475,247.307093110802,17.4875161512145,57911824,
251.398504990739,-33.8508032625094,6.6008,254.320119678744,-11.4185310845549,96462143,
272.218509237244,1.99576590593487,6.528,272.454902448643,25.4161432943813,18391127,
67.5753143439792,19.8404176944715,6.6212,68.9588401003411,-1.97577897503044,18372016,
93.1280156542622,-29.0183147296474,6.9345,94.486377568189,-52.4088923298809,37604071,
2.51421401203666,-8.97409606607146,6.7928,358.705825416168,-9.22732810862588,37664595,
135.452875857837,-26.5622640852883,6.7396,148.033712033817,-41.2889284267468,37644584,
135.786719306354,-25.5042227341056,6.74187,147.876658286944,-40.1956433626329,37691927,
249.091338841677,-2.32591831540541,5.0285,247.770577340795,19.5143293618484,58092025,
